strežba,5.07,cerklje na gorenjskem,1,dlje časa (občasno),dopoldan,začasno in občasno delo,Delo poteka v šanku na spodnji postaji gondole na Krvavec. Zaželene so izkušnje s strežbo. 
čiščenje,5.00,ivančna gorica,1,dlje časa (občasno),popoldan,začasno in občasno delo,Čiščenje prostorov vrtca. Delo v kolektivu v popoldanskem času. 
medicinska sestrazdravstveni tehnik,6.00,renče,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Pomoč in sodelovanje pri izvajanju postopkov in posegov zdravstvene nege. Sodelovanje pri delu zdravstveno - negovalnega tima zasebnega doma starejših občanov. Pogoji: končana srednja zdravstvena šola, študenti zdravstvene nege, strokovni izpit. "
informatika,5.15,ljubljana bežigrad,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Iščemo študenta/ko za pomoč pri podpori uporabnikov (priklop računalniške opreme, priprava računalnikov in nameščanje programske opreme). Delo poteka med tednom v dopoldanskem času. "
strežba hrane in pijače,6.00,celje,1,mesec december 2019,popoldan,začasno in občasno delo,"Podjetje potrebuje polnoletne, komunikativne in vestne osebe za pomoč pri prodaji hrane in pijač na stojnici pred hotelom. Gre za delo v mesecu decembru 2019 v popoldanskem času, po dogovoru in potrebi. Interesenti naj pošljejo vlogo na kontakt podjetja. "
kozmetične storitve,4.22,ljubljana rudnik,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Nega nohtov, manikura, delo s strankami. Zaželena kozmetična šola ali NPK in izkušnje z modeliranjem nohtov, permanentnim lakiranjem, zanesljivost in odgovornost. Možna je tudi priučitev. Poleg urne postavke ponujajo tudi stimulativno plačilo. Pokliči. "
prodaja,4.13,maribor,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Podjetje išče študenta/ko za delo v njihovih trgovinah. Delo zajema svetovanje strankam, prodajo, delo z zalogami in blagajno, pripravo ponudb in pogodb, urejanje trgovine ter ostala dela v trgovini. Prednost imajo člani/ce z izkušnjami na področju prodaje in lastnim prevozom. "
strežba,6.00,sežana,2,po dogovoru,po dogovoru,začasno in občasno delo,"Strežba v prijetnem lokalu ob tribunah. Delo po dogovoru - lahko tudi samo ob vikendih. Polnoletnost in izkušnje zaželene, niso pa pogoj, dela vas priučijo. "
delo v proizvodnji,5.50,radomlje,2,po dogovoru ,dopoldan,začasno in občasno delo,"Lažja dela v proizvodnji (zlaganje in pakiranje) ter občasno delo v skladišču (dvigovanje bremen - do 25 kg). Pogoji: starost nad 18 let, končana poklicna ali srednja šola, primerna fizična moč in izpit B kategorije. Plačilo je lahko tudi več za dobro opravljeno delo. Prijave sprejemajo na e-mail. "
klicni center,4.50,ljubljana bežigrad,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Zanimivo in razgibano delo v kontaktnem centru. Narava dela je sprejemanje dohodnih klicev, ki obsega svetovanje in posredovanje informacij o celotni ponudbi. Če se rad/a iz dneva v dan učiš novih stvari, se jim pridruži. Vloge pošljite na e-naslov. "
prodaja,5.00,maribor,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Prodaja in promocija kozmetičnih izdelkov in izdelkov za osebno nego v trgovini v centru mesta/stojnica med Božičnim sejmom. Pogoji: nad 20 let, energičnost, prijaznost, spretnost, zanesljivost, visoka motiviranost za nagrade in pripravljenost na nove izzive. Delo je za daljše obdobje, možnost kasnejše redne zaposlitve. Plačilo: osnovna postavka + stimulacija. Prijavo in kratko predstavitev na mail. "
delo v proizvodnji,4.50,šmarje sap,1,dlje časa (občasno),popoldan,začasno in občasno delo,"Opis dela: pomoč pri pripravi surovin v čokoladnici. Ob sobotah dopoldne,  med tednom občasno popoldansko delo. Zahtevana natančnost.  Urna postavka po dogovoru. Za več informacij o delu pokličite. "
delo v proizvodnji,4.50,šmarje  - sap,1,dlje časa (občasno),popoldan,začasno in občasno delo,"Opis dela: praženje in pomoč pri pripravi surovin v čokoladnici. Ob sobotah dopoldne,  med tednom občasno popoldansko delo. Zahtevana natančnost.  Urna postavka po dogovoru. Za več informacij o delu pokličite. "
prodaja,5.00,ljubljana ,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Pomoč pri prodaji in promociji v trgovinah s kozmetičnimi izdelki in izdelki za osebno nego. Pogoji: energičnost, prijaznost, spretnost, zanesljivost, visoka motiviranost za nagrade in pripravljenost na nove izzive. Urna postavka je od 5, 92 do 10, 65 € bruto (5 do 9 € neto),  decembra tudi več. Možnost kasnejše redne zaposlitve. Prijavo in kratko predstavitev pošlji na e-mail. "
pomoč pri prodajidelo na blagajni,4.22,ptuj,2,"dlje časa (občasno), po potrebi in dogovoru",izmensko,začasno in občasno delo,"Podjetje potrebuje polnoletni, komunikativni, vestni in zanesljivi osebi za pomoč pri prodaji otroških artiklov. Delo zajema pomoč na blagajni, svetovanje kupcem, polnjenje polic, ipd. Odpiralni čas prodajalne znotraj nakupovalnega centra je od 8. - 21. ure. Dela se v dopoldanskem in popoldanskem času, oz. po dogovoru in potrebi. Interesenti naj v dopoldanskem času pokličejo na kontakt podjetja. "
delo na recepciji,4.22,kranj,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Potrebujejo polnoletno osebo za občasno delo na recepciji doma upokojencev, sprejem in usmerjanje strank, sprejemanje telefonskih klicev, administrativna dela. Delo poteka večinoma med vikendi, lahko tudi med tednom. Pogoji: veselje do dela s starostniki, prijaznost in komunikativnost. Prednost kandidati s statusom študenta. Prijave sprejemajo na e-mail, za dodatna vprašanja so na voljo.  "
fizioterapija,8.20,ljubljana z okolico,2,"dlje časa, prilagodljiv urnik. ",po dogovoru,začasno in občasno delo,"Prednost imajo absolventi fizioterapije ali delovne terapije. Delo poteka na terenu, zato je nujen lasten prevoz. Plačilo na začetku znaša 7, 50 €/50min bruto in je stimulirano do 8, 2 oziroma 9, 70 € bruto za 50 minut. Prijave + CV sprejemajo na e-mail. "
pomoč pri prodaji,5.00,ljubljana ,2,dlje časa (občasno),izmensko,začasno in občasno delo,"V svoj kolektiv vabijo komunikativnega/o, vestnega/o in prijaznega/o študenta/ko za pomoč pri prodaji v trgovini. Prednost imajo študenti/ke nižjih letnikov, ki bi bili pripravljeni delo opravljati dlje časa (občasno). Prijavo in življenjepis pošljite na e-naslov podjetja s pripisom: Za Ljubljano. "
blagajnik,4.13,štepanjsko naselje,3,dlje časa (občasno),po dogovoru,začasno in občasno delo,Podjetje išče več polnoletnih oseb za delo na blagajni. 
delo na recepciji,4.50,radovljica,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Delo na recepciji: sprejem telefonskih klicev, pomoč stanovalcem in zaposlenim. Pogoji: odgovornost, prijaznost, zanesljivost in prilagodljivost. Kandidati naj CV pošljejo na e-mail. "
komercialna dela,5.07,kamnik,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Se znajdeš na spletu? Ti odgovarja delovnik in kraj dela, ki si ga sam-a določaš? Si ambiciozen -a? Vabijo te, da se pridružiš ekipi kot razvijalec-ka potencialnih produktov. Delo bo obsegalo iskanje novih produktov za namene spletne prodaje, predstavitev le teh in v nadaljevanju komuniciranje z dobavitelji.  Možnost dolgoročnega sodelovanja. "
pomoč v kuhinji,4.75,maribor,1,"dlje časa (občasno), po dogovoru",po dogovoru,začasno in občasno delo,"Bi delal/a v mladi ekipi v novi restavraciji v centru Maribora? Če si navdušenka ali navdušenec nad azijsko hrano, te bodo veseli v kolektivu. Delovni čas je po dogovoru. Delo obsega čiščenje in pripravo sestavin in drugo asistenco kuharjem. Veselje do učenja in kuhanja je pomembnejše od izkušenj. Plačilo se viša glede na izkušnje, poleg plačila na uro se dobi tudi napitnina. "
delo s strankami,5.24,ljubljana,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Priznani frizareski salon vabi v svoj kolektiv prijazno, komunikativno, delavno, vestno osebo, z občutkom za delo z ljudmi, ki se je pripravljena učiti pri mojstru frizerske obrti, uveljavljenem doma in na zahodu. Izkušnje niso potrebne. Pogoj: trenutno šolanje na frizerski šoli, oziroma že končana frizerska smer. Za več informacij in prijavo pišite na e-mail. "
pomoč v kuhinji,PO DOGOVORU,ljubljana center,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Pomoč pri čiščenju kuhinje in področij za pripravo hrane, pomoč pri pripravi hrane (preprosti postopki kot rezanje, segrevanje, zlaganje na krožnik) odvisno glede na znanje in izkušnje, shranjevanje zalog v hladilnikih in omarah, prevzem dostave, pomivanje posode in kuhinjskih pripomočkov, ostala dela po navodilu kuharja. Plačilo je odvisno od znanja in izkušenj. "
administrativna delaanalitično delo v finančnem sektorju,5.20,ljubljana,1,dlje časa (občasno),dopoldan,začasno in občasno delo,Tajništvo - pomoč pri analitičnih in strokovnih delih na oddelku Plačilni in poravnalni sistemi (PPS). Zaželeni so absolventi dodiplomskih ali podiplomskih ekonomskih ved. Vlogo z življenjepisom posredujte na elektronski naslov. 
razvoz,4.50,maribor,2,dlje časa (občasno),po dogovoru,začasno in občasno delo,Razvoz hrane po Mariboru s službenim vozilom. Iščejo resne in odgovorne osebe. Pogoja sta vozniški izpit B kategorije in izkušnje. 
delo na recepciji,4.13,ljubljana,4,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Delo dežurnega na recepciji rastlinjaka in trgovine vključuje sprejem obiskovalcev, delo z blagajno, čiščenje prostorov, zalivanje in pletje rastlin, čiščenje in pakiranje semen in druga ročna dela. Če vas zanima botanika, ste komunikativni, odgovorni, radi delate z rastlinami in z ljudmi, jim do 8. 11. pošljite osebno predstavitev. Več informacij o delu dobite 11. 11. ob 8:00 na uvodnem sestanku. "
strokovno deloadministrativna dela,5.66,ljubljana center,1,po dogovoru,dopoldan,začasno in občasno delo,"Pisanje dopisov, oblikovanje internet strani in ostala dela. Potrebno je znanje s pravnega in ekonomskega področja, poznavanje delovanja evropskih razpisov, računalniška pismenost. Dela se dopoldan med 8. in 12. uro. Urna postavka je lahko tudi višja, odvisno od znanja. Pokliči ali pošlji prijavo na e-naslov. "
fizična dela,8.00,portorož,4,do 30. 11. 2019,po dogovoru,začasno in občasno delo,Pomoč pri selitvi opreme iz hotelov. 
pakiranje,4.39,ljubljana - šiška,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Podjetje išče vestno in odgovorno osebo za delo v spletni trgovini. Delo zajema skladiščenje, pakiranje, štetje blaga, zlaganje na police. Pogoji: resnost, natančnost, hitrost. S kandidatom/ko si želijo daljšega sodelovanja. Prijave sprejemajo na mail. "
strežba,5.07,trnovska vas,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Podjetje potrebuje polnoletno in komunikativno osebo za delo v strežbi. Večinoma potrebujejo pomoč med vikendi, po potrebi tudi med tednom. Delovni čas je po dogovoru. Za prijavo pokličite na kontakt podjetja. "
administrativna dela,5.49,lendava,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Znano farmacevtsko podjetje išče polnoletno osebo za administrativna dela na oddelku planiranja (priprava in pregled delovnih nalogov za proizvodnjo, spremljanje realizacije plana, vzdrževanje in vnos podatkov, ki podpira proces planiranja. . ). Prednost kandidati višjih letnikov poslovne-ekonomske smeri študija, matematike, računalništva. . . Prijavo s CV pošljite na e-naslov. "
strokovno delotehnična pomoč,4.65,ljubljana,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Farmacevtsko podjetje potrebuje polnoletno osebo naravoslovne ali tehnične smeri študija za pomoč pri izdelavi elektronskih tehnoloških postopkov (pomoč pri pripravi tehnoloških postopkov, ekstrakcij iz sistemov, priprava osnutkov dokumentacije po predlogih, delo s podatki v okolju Excel ter SAP, urejanje dokumentacije. . . . ). Dopoldanski delovnik. Prijavo s CV pošljite na e-naslov. "
administrativna dela,5.07,mengeš,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Farmacevtsko podjetje potrebuje polnoletno osebo za pomoč pri administrativnih delih (urejanje dokumentacije, urejanje arhiva, zbiranje podatkov. . . ). Prednost študentje mikrobiologija, biotehnologije, biokemije, farmacije. . . . Dopoldanski delovnik. "
delo v proizvodnjidelo v pralnici,4.65,ljubljana,2,dlje časa (občasno),izmensko,začasno in občasno delo,"Znano farmacevtsko podjetje potrebuje polnoletni osebi za fizična dela v proizvodnji - pralnica (posluževanje pomivalnega stroja za formatne dele, zlaganje delov na vozičke, pranje v pomivalnem stroju, sestava in pakiranje opranih delov v namensko embalažo). Delo se opravlja v 3. ali 4. izmenah (obvezno). Plačilo za nočno delo 7 € bruto/h. Prijavo s kratkim CV pošljite na e-naslov. "
pomoč pri prodaji,4.65,ljubljana ,1,dlje časa (občasno),izmensko,začasno in občasno delo,Pomoč pri prodaji v trgovini z izdelki za vsakodnevno rabo. Pogoj je starost nad 18 let. Izkušnje so zaželene. 
administrativna delatehnolog,5.07,ljubljana,3,dlje časa (občasno),dopoldan,začasno in občasno delo,"Znano farmacevtsko podjetje potrebuje polnoletne osebe za pomoč tehnologom pri statističnem vrednotenju podatkov za validacije, pripravi osnutkov planov in poročil, ostalo strokovno in administrativno podporo. Prednost imajo študentje farmacije, mikrobiologije, kemije ali kemijske tehnologije, prijavijo pa se lahko tudi kandidati drugih naravoslovnih smeri. Prijavo s CV pošljite na e-naslov. "
pakiranje,4.65,ljubljana - bežigrad,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Znano farmacevtsko podjetje potrebuje polnoletne osebe za delo v pakirnici na oddelku trdnih izdelkov. Dela se v treh izmenah. Dnevna urna postavka od 5, 50 - 6. 00 € bruto, nočna urna postavka od 7, 00 - 8, 30 € bruto. Pogoj je tudi osnovno znanje slovenskega jezika (razumevanje navodil). Prijavo s CV pošlji na e-naslov. "
delo v proizvodnji,5.07,mengeš,3,dlje časa (občasno),izmensko,začasno in občasno delo,"Znano farmacevtsko podjetje potrebuje polnoletne osebe za delo v proizvodnji - delo na liniji (kontrola izdelkov, skrb za čistočo linije, izpolnjevaje pripadajoče dokumentacije. . . ). Delo poteka v treh izmenah. Plačilo za nočno delo je 8 €/h bruto. Prijavo s CV pošljte na e-naslov. "
delo na recepciji,4.23,žeje pri komendi,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Podjetje išče polnoletno osebo za delo na recepciji (administrativna dela na recepciji, enostavna postrežba obiskovalcev, priprava sejnih sob, prevzem in oddaja pošte). Zaželeni absolventi. Pogoji za nastop dela: samostojnost, urejenost, komunikativnost, zanesljivost, prijaznost, osnovno znanje nemškega in angleškega jezika. Prijave s CV pošljite na mail. "
delo v proizvodnjičiščenje,4.65,ljubljana,3,dlje časa (občasno),izmensko,začasno in občasno delo,"Znano farmacevtsko podjetje išče polnoletne osebe za delo v proizvodnji na oddelku tabletiranja (pomoč v proizvodnji ter čiščenje opreme). Delo se opravlja v treh izmenah (vikendi prosti). Dnevna urna postavka znaša 5, 5 €/h bruto, nočna pa 8, 5 €/h bruto. Prijavo s CV pošljite na e-naslov. "
pomoč pri prodaji,4.65,ptuj,1,"dlje časa (občasno), po potrebi in dogovoru",po dogovoru,začasno in občasno delo,"Podjetje išče polnoletni, vestni in zanesljivi osebi za pomoč pri prodaji. Pogoj je starost nad 18 let. Urna postavka za delo ob nedeljah je 8, 28 € bruto, za delo od ponedeljka do sobote pa 5, 5 € bruto. Interesenti naj pokličejo na kontakt podjetja. "
prodaja,4.22,celje,1,dlje časa (občasno),med vikendom,začasno in občasno delo,"Podjetje potrebuje polnoletno osebo za pomoč pri prodaji v otroški trgovini. Delo obsega svetovanje strankam, delo na blagajni, čiščenje in pospravljanje poslovalnice in skladišča. Dela se med vikendi. Za prijavo pokličite na kontakt podjetja. "
pomoč na področju marketinga,5.50,pc žeje pri komendi,1,po dogovoru,dopoldan,začasno in občasno delo,"K sodelovanju vabijo samostojnega, natančnega in vestnega posameznika s sposobnostjo opravljanja več nalog hkrati. Glavna naloga bo urejanje in oblikovanje obstoječih tehničnih dokumentov ter izdelava novih na podlagi obstoječih predlog. Pričakujejo odlično znanje angleškega jezika in Office programov, zaželeno poznavanje Adobe. "
mizarska dela,4.50,polšnik,2,6 mesecev,dopoldan,začasno in občasno delo,"Priprava že izdelanih elementov (deščic) za barvanje, sestavljanje po vzorcu, kompletiranje barvnih kart. Pogoji: starost nad 20 let, lasten prevoz, urejenost, natančnost in ročne spretnosti. Delo je fizično nezahtevno, zahteva pa se resnost do dela in materiala. "
delo na recepcijistrežba,5.00,ljubljana,1,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Podjetje potrebuje osebo, staro vsaj 20 let, za delo na recepciji fitnes centra. Delo obsega delo na recepciji in strežbo v internem lokalu. Dela se pretežno v popoldanski izmeni in občasno tudi za vikende. Prednost imajo kandidati, ki imajo izkušnje v strežbi. Ob sobotah, nedeljah in praznikih je plačilo 8, 28 €/h bruto. "
delo v proizvodnji,4.22,šmartno pri slovenj gradcu,2,dlje časa (občasno),dopoldan,začasno in občasno delo,"Delo v proizvodnji - ročno sortiranje odpadkov. Pričetek dela je ob 7. uri. Za prijavo je potrebno poslati vlogo po elektronski pošti, po navadni pošti ali se oglasiti osebno. "
prodaja,4.22,"btc, ljubljana",1,dlje časa (občasno),po dogovoru,začasno in občasno delo,Podjetje išče polnoletno osebo za delo v trgovini s športno prehrano. Zaželeno je znanje o športni prehrani in športnem življenju. 
pomoč pri prodajidelo s strankami,4.50,ljubljana city park,5,dlje časa (občasno),po dogovoru,začasno in občasno delo,"Podjetje potrebuje več oseb za pomoč pri prodaji v trgovini s trendovskimi oblačili (svetovanje, pospravljanje oblačil, pomoč pri blagajni . . . ). Delovni čas je fleksibilen. "
prodaja,4.36,koper,1,dlje časa (občasno),izmensko,začasno in občasno delo,"Podjetje išče resno, zgovorno, energično osebo za delo v trgovini. Pogoj je starost nad 18 let. Trgovina je odprta od ponedeljka do sobote. Dela se po potrebi in dogovoru. Prošnje + CV sprejemajo na e-mail. "
delo na računalniku,PO PROJEKTU,radomlje,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Potrebujejo študenta za dodajanje kontaktov na socialnih omrežjih. Delo je preprosto, vendar še vedno mora biti učinkovito. Iščejo simpatičnega študenta/študentko, ki bo lahko prišel/a v pisarno vsaj 3x na teden. Lastnosti: simpatičnost, hitra odzivnost, spretnost z računalnikom in spletnimi omrežji ter volja do dela. "
čiščenje,12.67,maribor,1,dlje časa (občasno),popoldan,začasno in občasno delo,Podjetje potrebuje osebo za čiščenje poslovnih prostorov v izmeri 200 m2. Delo poteka 2 uri. 
čiščenje,4.65,ljubljana,2,dlje časa (občasno),popoldan,začasno in občasno delo,"Čiščenje kabinetov, predavalnic in sanitarij na univerzi. Delo poteka v popoldanskem času. "
blagajnik,5.00,ljubljana,1,dlje časa (občasno),popoldan,začasno in občasno delo,"Iščejo osebo za delo na blagajni v lokalu z azijsko prehrano (take-away). Večerno delo, do 22. ure. Zaželeno je znanje angleškega jezika. "
poučevanje,5.07,maribor,1,po dogovoru,po dogovoru,začasno in občasno delo,"Podjetje potrebuje študenta/ko za poučevanje angleščine in slovenščine. Udeleženci tečaja slovenskega jezika so srbo-hrvaško govoreči. Delo se izvaja na sedežu podjetja. Prijave sprejemajo do 15. 11. 2019. 
"
delo na terenu,4.50,škofja loka - po sloveniji,1,dlje časa (občasno),dopoldan,začasno in občasno delo,"Podjetje išče voznika/voznico kombija. Pogoja: starost nad 18 let in izpit B kategorije. Zaželeno je, da je kandidat/ka doma iz bližine Škofje Loke oziroma do 20 km iz Škofje Loke. "
strežba,5.07,kranj,8,dlje časa (občasno),popoldan,začasno in občasno delo,"Pogoj je starost nad 18 let. Priprava ter postrežba toplih in hladnih napitkov, delo na blagajni ter izdaja krogel za igranje biljarda. Delo bo potekalo 3-5 tedensko v popoldanskem času. 
"
